id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,coverage_area,truck_sizes,packing_materials,storage_available,insurance_offered,free_quote_url,quote_url,booking_url,tracking_url,brochure_url,packing,unpacking,storage,international_moving,local_moving,office_moving,residential_moving,vehicle_shipping,pet_relocation,insurance,customs_clearance,heavy_lift,boxes_supplies,approx_price_min,approx_price_max
ChIJF9h772LpST4Rf4zRZGOl7BE,kerala-movers-and-packers-house-shifting-relocating-office-and-apartment-villa-al-khobar-dammam,kerala movers and packers. House shifting.relocating office.and apartment. Villa. Al khobar dammam,Moving & Storage,,moving;relocation;storage;packers,,"King Khaled Street, Al Khobar Al Shamalia, Al Khobar 34217, Saudi Arabia",Muscat,Oman,26.290949,50.215218,https://www.google.com/maps/place/?q=place_id:ChIJF9h772LpST4Rf4zRZGOl7BE,https://keralamoversalkhobar.com/,+966 53 445 4603,https://keralamoversalkhobar.com/,https://www.google.com/s2/favicons?domain=keralamoversalkhobar.com&sz=128,https://keralamoversalkhobar.com/wp-content/uploads/2024/11/wordpress_logo_1024.png,,,,,,"Effortless moving with Kerala Movers! We specialize in providing reliable, affordable, and hassle-free relocation services across Al Khobar and Dammam.",,,packing;unpacking;office moving;residential moving,,,4.80,,,,,,60,Google,,2025-10-04,,,,,,,,,,,,Yes,Yes,,,,Yes,Yes,,,,,,,,
ChIJe73nRlYBjj4RCN1CdHQBLYY,yallah-movers-oman,yallah movers Oman,Moving & Storage,,moving;relocation;storage;packers,,"Ghala Industrial Estate, مسقط 618, Oman",Muscat,Oman,23.573213,58.358771,https://www.google.com/maps/place/?q=place_id:ChIJe73nRlYBjj4RCN1CdHQBLYY,https://www.google.com/maps/place/?q=place_id:ChIJe73nRlYBjj4RCN1CdHQBLYY,+968 9543 1020,https://www.google.com/maps/place/?q=place_id:ChIJe73nRlYBjj4RCN1CdHQBLYY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOHRcVlvpoG4iivPTEsNb23sMxzEJET8t3YrNyZ=w900-h900-p-k-no,,,,,★☆☆☆☆ · Mover,★☆☆☆☆ · Mover,,,,,,1.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJOwEyGMX5kT4RfV9ulBMiIT4,,الخط السعيد مكتب روي,Moving & Storage,,moving;relocation;storage;packers,,"روي شارع 2995 مبنى 6868 مسقط مطرح روي حي التجاري OM, Muscat 112, Oman",Muscat,Oman,23.597097,58.546078,https://www.google.com/maps/place/?q=place_id:ChIJOwEyGMX5kT4RfV9ulBMiIT4,https://www.google.com/maps/place/?q=place_id:ChIJOwEyGMX5kT4RfV9ulBMiIT4,+968 24 798470,https://www.google.com/maps/place/?q=place_id:ChIJOwEyGMX5kT4RfV9ulBMiIT4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNIJMCN8GJPiRIR_ejn41Uqavw2iLkJT87n6COP=w900-h900-p-k-no,,,,,★★★★★ · Mover,★★★★★ · Mover,,,,,,5.00,,,,,,5,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJR0FHe1P_kT4RVrAcF-TbhFw,alasima-pest-control-cleaning-services,العاصمة لمكافحة الحشرات وخدمات التنظيف Alasima Pest Control & Cleaning Services,Moving & Storage,,moving;relocation;storage;packers,,"Muscat, Oman",Muscat,Oman,23.588500,58.427718,https://www.google.com/maps/place/?q=place_id:ChIJR0FHe1P_kT4RVrAcF-TbhFw,https://www.google.com/maps/place/?q=place_id:ChIJR0FHe1P_kT4RVrAcF-TbhFw,+968 9884 9342,https://www.google.com/maps/place/?q=place_id:ChIJR0FHe1P_kT4RVrAcF-TbhFw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipO_0RoBv6fb0KnmeWOz8DKCBy1qcZdbueEi2h3a=w900-h900-p-k-no,,,,,★★★★☆ · Cleaners,★★★★☆ · Cleaners,,,,,,4.40,,,,,,17,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ9aGuNQD3kT4Rf0L_m0hOSYM,,الوادي المبير,Moving & Storage,,moving;relocation;storage;packers,,"HHQ6+4H9, Muscat, Oman",Muscat,Oman,23.587782,58.561500,https://www.google.com/maps/place/?q=place_id:ChIJ9aGuNQD3kT4Rf0L_m0hOSYM,https://www.google.com/maps/place/?q=place_id:ChIJ9aGuNQD3kT4Rf0L_m0hOSYM,+968 7726 6266,https://www.google.com/maps/place/?q=place_id:ChIJ9aGuNQD3kT4Rf0L_m0hOSYM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2J-OoG_XwuUZ4b0JeyQ6wQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=190.15196&pitch=0&thumbfov=100,,,,,Mover,Mover,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJUa-EIgD5kT4R2yd9R-RLsPI,,بيكاب نقل عام,Moving & Storage,,moving;relocation;storage;packers,,"HGPF+596، طريق العامرات، Muscat, Oman",Muscat,Oman,23.585415,58.523392,https://www.google.com/maps/place/?q=place_id:ChIJUa-EIgD5kT4R2yd9R-RLsPI,https://www.google.com/maps/place/?q=place_id:ChIJUa-EIgD5kT4R2yd9R-RLsPI,,https://www.google.com/maps/place/?q=place_id:ChIJUa-EIgD5kT4R2yd9R-RLsPI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofotk_8lVTCASetsCMZgGYmcJRzM3ZbARYPHtLwu4dELskL6QXRDVmZWt4bR76P2SJv2D6Gv5vD2aBEh8U0AaohZWxNJ9NdJX5deTtzD0bMyXGuzDG3CzIpOBkScg0Eheu72BnJMDjDHEM=w900-h900-p-k-no,,,,,Moving and storage service,Moving and storage service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS6i26XT_kT4Rv5lvId6eoD0,tilal-muscat-rental-transport,تلال مسقط للتأجير و النقل TILAL MUSCAT RENTAL & TRANSPORT,Moving & Storage,,moving;relocation;storage;packers,,"بلدية بوشر بوشر - الغبرة الجنوبية، Muscat 130, Oman",Muscat,Oman,23.580992,58.403665,https://www.google.com/maps/place/?q=place_id:ChIJS6i26XT_kT4Rv5lvId6eoD0,https://www.google.com/maps/place/?q=place_id:ChIJS6i26XT_kT4Rv5lvId6eoD0,+968 9796 0000,https://www.google.com/maps/place/?q=place_id:ChIJS6i26XT_kT4Rv5lvId6eoD0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPD7XxKuXBn9XzTHLoRzli64xctHHDAhXKv-CDg=w900-h900-p-k-no,,,,,★★★★★ · Mover,★★★★★ · Mover,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJPb0xPhsBjj4RhKFC0g5j_po,,خط الخليج السريع,Moving & Storage,,moving;relocation;storage;packers,,"H9C4+WX7, Muscat, Oman",Muscat,Oman,23.572288,58.357430,https://www.google.com/maps/place/?q=place_id:ChIJPb0xPhsBjj4RhKFC0g5j_po,https://www.google.com/maps/place/?q=place_id:ChIJPb0xPhsBjj4RhKFC0g5j_po,,https://www.google.com/maps/place/?q=place_id:ChIJPb0xPhsBjj4RhKFC0g5j_po,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S3QSTR_wTOr_ypyJKdh2Aw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=330.40466&pitch=0&thumbfov=100,,,,,★★★★★ · Moving and storage service,★★★★★ · Moving and storage service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJkxrYxzH7kT4RcgTmRa9vPEw,recover,خط الخليل رافعه سطحه ونش recover,Moving & Storage,,moving;relocation;storage;packers,,"Unnamed Road, العامرات، روي OM، Al Amarat 112, Oman",Muscat,Oman,23.482024,58.486869,https://www.google.com/maps/place/?q=place_id:ChIJkxrYxzH7kT4RcgTmRa9vPEw,https://www.google.com/maps/place/?q=place_id:ChIJkxrYxzH7kT4RcgTmRa9vPEw,+968 9174 4626,https://www.google.com/maps/place/?q=place_id:ChIJkxrYxzH7kT4RcgTmRa9vPEw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNGD1ZJwGz0iHMIBqXjJiUJ61yhq2KOo6VEmJEO=w900-h900-p-k-no,,,,,★★★★★ · Trucking company,★★★★★ · Trucking company,,,,,,4.80,,,,,,12,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJEwz-Cpj_kT4R6FGC-pnpRWg,,رافعة سيارات بريك دون,Moving & Storage,,moving;relocation;storage;packers,,"flat no 21,building no 39,,Above Hamood al hadhramy & Fulla Near HSBC ATM,Opp Casa Blue Coffee Shop, Al Ghubrah، مسقط،،, مسقط،، Muscat, Oman",Muscat,Oman,23.589422,58.405570,https://www.google.com/maps/place/?q=place_id:ChIJEwz-Cpj_kT4R6FGC-pnpRWg,https://www.google.com/maps/place/?q=place_id:ChIJEwz-Cpj_kT4R6FGC-pnpRWg,+968 9828 5246,https://www.google.com/maps/place/?q=place_id:ChIJEwz-Cpj_kT4R6FGC-pnpRWg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEh7n3SKHA_A3Lky-ll4sjP15F9I7kP_AFu7vbJnO4nmLSzlBL8BMfUn0W9reO4b1V2g2V2Fk6WL97rS2eFZJ7ZH_MXp-cVuFmQp2L9IjHlmOAd-4icp2C6UHsqqso2p32SQLq=w900-h900-p-k-no,,,,,★★★★★ · Trucking company,★★★★★ · Trucking company,,,,,,4.80,,,,,,21,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJKeX2CDfjjT4R_wXMj_XfoF8,,رافعة نقل المركبات,Moving & Storage,,moving;relocation;storage;packers,,"شارع النور مسقط المعبيله، Sib 111, Oman",Muscat,Oman,23.629880,58.137170,https://www.google.com/maps/place/?q=place_id:ChIJKeX2CDfjjT4R_wXMj_XfoF8,https://www.google.com/maps/place/?q=place_id:ChIJKeX2CDfjjT4R_wXMj_XfoF8,+968 9202 2155,https://www.google.com/maps/place/?q=place_id:ChIJKeX2CDfjjT4R_wXMj_XfoF8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC2cQBSSCs5nHlSUVdWnLpsmZVtwqos_hkL4d5HWMQlgG9OKjaiCamNYG6ACJcLHUDkco4j7_wC7xLlNwypBj8KotHDqVnPDJOlYQWHKLLrFvTIMHivD_lILcwG_PRaIg0qTIS2g=w900-h900-p-k-no,,,,,★★★★★ · Mover,★★★★★ · Mover,,,,,,4.50,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJH5ghLwDljT4R0MC_X5NOoBw,3-5,شحن وتفريغ شاحنة 3.5 وبيكب,Moving & Storage,,moving;relocation;storage;packers,,M455+4H5، مسقط، Oman,Muscat,Oman,23.657763,58.108979,https://www.google.com/maps/place/?q=place_id:ChIJH5ghLwDljT4R0MC_X5NOoBw,https://www.google.com/maps/place/?q=place_id:ChIJH5ghLwDljT4R0MC_X5NOoBw,+968 9717 5452,https://www.google.com/maps/place/?q=place_id:ChIJH5ghLwDljT4R0MC_X5NOoBw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrYqbFfHBEQl6vLaY4ecktC6TyGTS9NcpCJAHmNqSCq3zjngsJDaAMMTX2UFL74S8vh5zMiU9x8-bGzhNGfu17b9RcTZYfRjTLTXVekNzNR8FVQfXPr1C-UWgCERka0oLE09XYnFpkArYkM=w900-h900-p-k-no,,,,,Moving and storage service,Moving and storage service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ-ShUFwb9jT4Rqe0JDiKIU48,,شركة غزال قاسيون الدولية للنقل والشحن البري والاستيراد والتصدير,Moving & Storage,,moving;relocation;storage;packers,,"الموالح الجنوبية شارع العطاء شارع العطاء خلف سوق الخضار المركزي مسقط، Sib 112, Oman",Muscat,Oman,23.593153,58.221867,https://www.google.com/maps/place/?q=place_id:ChIJ-ShUFwb9jT4Rqe0JDiKIU48,https://www.google.com/maps/place/?q=place_id:ChIJ-ShUFwb9jT4Rqe0JDiKIU48,,https://www.google.com/maps/place/?q=place_id:ChIJ-ShUFwb9jT4Rqe0JDiKIU48,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6Tpn72WJWRZMMXIHt50J7F0ZPV3deVh3VYoKu6H3XlRqthMLWqhMMGAFAHZ6DjIy0ClrFBzQgogxmEXd0B21inU3A2Q57Z6Y-dGTAWpF4i2CvqFprVgKfuw2wSQsWslyO4sE=w900-h900-p-k-no,,,,,★★★★★ · Mover,★★★★★ · Mover,,,,,,5.00,,,,,,17,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ50YyPbJhGxURxNzxUoDK98s,,شركة نقل اثاث - عمان الأردن - النقل الحديث,Moving & Storage,,moving;relocation;storage;packers,,"12، Suhail Al-Majdoubah Street، Amman, Jordan",Muscat,Oman,32.044722,35.945881,https://www.google.com/maps/place/?q=place_id:ChIJ50YyPbJhGxURxNzxUoDK98s,https://www.modern-movers.com/,+962 7 9859 3123,https://www.modern-movers.com/,https://www.google.com/s2/favicons?domain=www.modern-movers.com&sz=128,https://www.modern-movers.com/wp-content/uploads/2018/08/banner1.jpg,,,,,نقل في اثاث عمان.نحن شركة نقل اثاث محترفة تقدم لزبائنها خدمات نقل الأثاث بمهارة عالية و بأسعار مناسبة للجميع. اتصل الآن لحجز موعد. 2024,نقل في اثاث عمان.نحن شركة نقل اثاث محترفة تقدم لزبائنها خدمات نقل الأثاث بمهارة عالية و بأسعار مناسبة للجميع. اتصل الآن لحجز موعد. 2024 تبحث ع خدمات نقل اثاث في عمان و الاردن ؟ هناك العديد من الاسباب التي تدعوك لاختيار شركة النقل الحديث لانتقالك القادم:,,,,,,4.70,,,,,,162,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJH12gC4hpXj4RjAmyxiiO_fc,,شركة نقل اثاث ابوظبي,Moving & Storage,,moving;relocation;storage;packers,,21 - 13 Al Fintas St - Al Bateen - W18 03 - Abu Dhabi - United Arab Emirates,Muscat,Oman,24.453498,54.357496,https://www.google.com/maps/place/?q=place_id:ChIJH12gC4hpXj4RjAmyxiiO_fc,https://whirlpoolservicecenterwhirlpoolhomeappliancesrepaircentre.xyz/,,https://whirlpoolservicecenterwhirlpoolhomeappliancesrepaircentre.xyz/,https://www.google.com/s2/favicons?domain=whirlpoolservicecenterwhirlpoolhomeappliancesrepaircentre.xyz&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/04/02/2969730.jpeg,,,,,,,,,,,,5.00,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJTZBCWUsBjj4RFCEViLZHbpc,,طريق الذكي للنقيات,Moving & Storage,,moving;relocation;storage;packers,,"العذيبة الجنوبية،، H9M8+6XQ, Muscat, Oman",Muscat,Oman,23.583081,58.367481,https://www.google.com/maps/place/?q=place_id:ChIJTZBCWUsBjj4RFCEViLZHbpc,https://www.google.com/maps/place/?q=place_id:ChIJTZBCWUsBjj4RFCEViLZHbpc,,https://www.google.com/maps/place/?q=place_id:ChIJTZBCWUsBjj4RFCEViLZHbpc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gNCYJM85l7EYrklKcVc0DQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=26.79728&pitch=0&thumbfov=100,,,,,★★★★☆ · Moving and storage service,★★★★☆ · Moving and storage service,,,,,,4.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJoYRD6Q4Djj4RyZMf54umaiE,,ملك الصحراء للنقل البري,Moving & Storage,,moving;relocation;storage;packers,,"F7HR+GP2, Muscat, Oman",Muscat,Oman,23.478751,58.291504,https://www.google.com/maps/place/?q=place_id:ChIJoYRD6Q4Djj4RyZMf54umaiE,https://www.google.com/maps/place/?q=place_id:ChIJoYRD6Q4Djj4RyZMf54umaiE,+968 9425 8350,https://www.google.com/maps/place/?q=place_id:ChIJoYRD6Q4Djj4RyZMf54umaiE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=apnQMsASt1_Qm3pqQtbXUQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=18.04267&pitch=0&thumbfov=100,,,,,★★★☆☆ · Mover,★★★☆☆ · Mover,,,,,,3.00,,,,,,5,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
